round,date,team_home,team_away,full_text
Final,25.06.2025,Santa Fe,Ind. Medellin,25.06.2025 | Santa Fe | Ind. Medellin | 0 | 0
Round 6,20.06.2025,America De Cali,Ind. Medellin,20.06.2025 | America De Cali | Ind. Medellin | 1 | 1
Round 6,20.06.2025,Millonarios,Santa Fe,20.06.2025 | Millonarios | Santa Fe | 1 | 2
Round 6,20.06.2025,Once Caldas,Atl. Nacional,20.06.2025 | Once Caldas | Atl. Nacional | 1 | 2
Round 6,19.06.2025,Deportes Tolima,Junior,19.06.2025 | Deportes Tolima | Junior | 2 | 0
Round 5,17.06.2025,Atl. Nacional,Millonarios,17.06.2025 | Atl. Nacional | Millonarios | 0 | 1
Round 5,17.06.2025,Santa Fe,Once Caldas,17.06.2025 | Santa Fe | Once Caldas | 1 | 0
Round 5,16.06.2025,Junior,America De Cali,16.06.2025 | Junior | 2 | America De Cali | 0 | 1
Round 5,16.06.2025,Ind. Medellin,Deportes Tolima,16.06.2025 | Ind. Medellin | Deportes Tolima | 2 | 1
Round 4,13.06.2025,Santa Fe,Atl. Nacional,13.06.2025 | Santa Fe | Atl. Nacional | 1 | 2
Round 4,13.06.2025,America De Cali,Deportes Tolima,13.06.2025 | America De Cali | Deportes Tolima | 1 | 3
Round 4,12.06.2025,Millonarios,Once Caldas,12.06.2025 | Millonarios | Once Caldas | 2 | 2
Round 4,12.06.2025,Ind. Medellin,Junior,12.06.2025 | Ind. Medellin | Junior | 1 | 0
Round 3,09.06.2025,Once Caldas,Millonarios,09.06.2025 | Once Caldas | Millonarios | 0 | 0
Round 3,09.06.2025,Junior,Ind. Medellin,09.06.2025 | Junior | Ind. Medellin | 0 | 1
Round 3,08.06.2025,Atl. Nacional,Santa Fe,08.06.2025 | Atl. Nacional | Santa Fe | 1 | 2
Round 3,08.06.2025,Deportes Tolima,America De Cali,08.06.2025 | Deportes Tolima | America De Cali | 1 | 1
Round 2,06.06.2025,Millonarios,Atl. Nacional,06.06.2025 | Millonarios | Atl. Nacional | 0 | 0
Round 2,06.06.2025,Once Caldas,Santa Fe,06.06.2025 | Once Caldas | Santa Fe | 1 | 2
Round 2,05.06.2025,America De Cali,Junior,05.06.2025 | America De Cali | Junior | 2 | 1
Round 2,05.06.2025,Deportes Tolima,Ind. Medellin,05.06.2025 | Deportes Tolima | Ind. Medellin | 1 | 3
Round 1,02.06.2025,Atl. Nacional,Once Caldas,02.06.2025 | Atl. Nacional | Once Caldas | 0 | 0
Round 1,01.06.2025,Santa Fe,Millonarios,01.06.2025 | Santa Fe | Millonarios | 0 | 1
Round 1,01.06.2025,Ind. Medellin,America De Cali,01.06.2025 | Ind. Medellin | America De Cali | 1 | 1
Round 1,01.06.2025,Junior,Deportes Tolima,01.06.2025 | Junior | Deportes Tolima | 1 | 1
