round,date,team_home,team_away,full_text
Round 7,05.04.2025,Delfin,Aucas,05.04.2025 | Delfin | Aucas | 1 | 1
Round 7,05.04.2025,Libertad,EL Nacional,05.04.2025 | Libertad | EL Nacional | 1 | 3
Round 6,31.03.2025,EL Nacional,Orense,31.03.2025 | EL Nacional | Orense | 0 | 1
Round 6,30.03.2025,Manta,Libertad,30.03.2025 | Manta | Libertad | 1 | 1
Round 6,30.03.2025,Macara,Tecnico U.,30.03.2025 | Macara | Tecnico U. | 0 | 1
Round 6,30.03.2025,Mushuc Runa,Emelec,30.03.2025 | Mushuc Runa | Emelec | 1 | 1
Round 6,29.03.2025,Dep. Cuenca,LDU Quito,29.03.2025 | Dep. Cuenca | LDU Quito | 1 | 2
Round 6,29.03.2025,Vinotinto,U. Catolica,29.03.2025 | Vinotinto | U. Catolica | 3 | 2
Round 6,29.03.2025,Barcelona SC,Delfin,29.03.2025 | Barcelona SC | Delfin | 2 | 0
Round 6,28.03.2025,Aucas,Ind. del Valle,28.03.2025 | Aucas | Ind. del Valle | 1 | 2
Round 5,18.03.2025,Tecnico U.,Barcelona SC,18.03.2025 | Tecnico U. | Barcelona SC | 0 | 1
Round 5,17.03.2025,Emelec,LDU Quito,17.03.2025 | Emelec | LDU Quito | 1 | 0
Round 5,16.03.2025,EL Nacional,Aucas,16.03.2025 | EL Nacional | Aucas | 0 | 1
Round 5,16.03.2025,Ind. del Valle,Macara,16.03.2025 | Ind. del Valle | Macara | 1 | 1
Round 5,16.03.2025,Delfin,Dep. Cuenca,16.03.2025 | Delfin | Dep. Cuenca | 0 | 0
Round 5,15.03.2025,U. Catolica,Manta,15.03.2025 | U. Catolica | Manta | 3 | 0
Round 5,15.03.2025,Libertad,Orense,15.03.2025 | Libertad | Orense | 4 | 1
Round 5,15.03.2025,Mushuc Runa,Vinotinto,15.03.2025 | Mushuc Runa | Vinotinto | 1 | 2
Round 4,11.03.2025,Orense,Tecnico U.,11.03.2025 | Orense | Tecnico U. | 2 | 1
Round 4,10.03.2025,Vinotinto,Emelec,10.03.2025 | Vinotinto | Emelec | 2 | 1
Round 4,09.03.2025,Macara,Aucas,09.03.2025 | Macara | Aucas | 1 | 1
Round 4,09.03.2025,U. Catolica,Mushuc Runa,09.03.2025 | U. Catolica | Mushuc Runa | 1 | 1
Round 4,09.03.2025,Barcelona SC,Ind. del Valle,09.03.2025 | Barcelona SC | Ind. del Valle | 0 | 4
Round 4,08.03.2025,Manta,EL Nacional,08.03.2025 | Manta | EL Nacional | 4 | 3
Round 4,08.03.2025,LDU Quito,Delfin,08.03.2025 | LDU Quito | Delfin | 3 | 0
Round 4,08.03.2025,Dep. Cuenca,Libertad,08.03.2025 | Dep. Cuenca | Libertad | 0 | 1
Round 3,04.03.2025,Manta,Delfin,04.03.2025 | Manta | Delfin | 2 | 2
Round 3,03.03.2025,EL Nacional,Tecnico U.,03.03.2025 | EL Nacional | Tecnico U. | 0 | 0
Round 3,02.03.2025,Aucas,Vinotinto,02.03.2025 | Aucas | Vinotinto | 2 | 2
Round 3,02.03.2025,Ind. del Valle,U. Catolica,02.03.2025 | Ind. del Valle | U. Catolica | 1 | 1
Round 3,02.03.2025,Libertad,Barcelona SC,02.03.2025 | Libertad | Barcelona SC | 1 | 4
Round 3,01.03.2025,LDU Quito,Orense,01.03.2025 | LDU Quito | Orense | 4 | 0
Round 3,01.03.2025,Mushuc Runa,Dep. Cuenca,01.03.2025 | Mushuc Runa | Dep. Cuenca | 3 | 1
Round 3,01.03.2025,Emelec,Macara,01.03.2025 | Emelec | Macara | 0 | 0
Round 2,25.02.2025,Tecnico U.,Libertad,25.02.2025 | Tecnico U. | Libertad | 2 | 2
Round 2,24.02.2025,Barcelona SC,Mushuc Runa,24.02.2025 | Barcelona SC | Mushuc Runa | 1 | 0
Round 2,23.02.2025,Orense,Manta,23.02.2025 | Orense | Manta | 2 | 1
Round 2,23.02.2025,U. Catolica,EL Nacional,23.02.2025 | U. Catolica | EL Nacional | 1 | 1
Round 2,23.02.2025,Ind. del Valle,LDU Quito,23.02.2025 | Ind. del Valle | LDU Quito | 1 | 1
Round 2,22.02.2025,Delfin,Emelec,22.02.2025 | Delfin | Emelec | 2 | 0
Round 2,22.02.2025,Vinotinto,Macara,22.02.2025 | Vinotinto | Macara | 1 | 2
Round 2,22.02.2025,Dep. Cuenca,Aucas,22.02.2025 | Dep. Cuenca | Aucas | 2 | 0
Round 1,18.02.2025,Mushuc Runa,Delfin,18.02.2025 | Mushuc Runa | Delfin | 2 | 0
Round 1,17.02.2025,Emelec,U. Catolica,17.02.2025 | Emelec | U. Catolica | 0 | 4
Round 1,16.02.2025,EL Nacional,Dep. Cuenca,16.02.2025 | EL Nacional | Dep. Cuenca | 0 | 1
Round 1,16.02.2025,LDU Quito,Vinotinto,16.02.2025 | LDU Quito | Vinotinto | 0 | 0
Round 1,16.02.2025,Macara,Orense,16.02.2025 | Macara | Orense | 1 | 0
Round 1,15.02.2025,Libertad,Ind. del Valle,15.02.2025 | Libertad | Ind. del Valle | 2 | 0
Round 1,15.02.2025,Aucas,Tecnico U.,15.02.2025 | Aucas | Tecnico U. | 4 | 1
Round 1,15.02.2025,Manta,Barcelona SC,15.02.2025 | Manta | Barcelona SC | 2 | 3
