round,date,team_home,team_away,full_text
Round 4,29.09.2024,Moghreb Tetouan,COD Meknes,29.09.2024 | Moghreb Tetouan | COD Meknes | 1 | 1
Round 4,28.09.2024,Jeunesse Sportive Soualem,Union Touarga,28.09.2024 | Jeunesse Sportive Soualem | Union Touarga | 0 | 0
Round 4,28.09.2024,Wydad AC,Difaa El Jadidi,28.09.2024 | Wydad AC | Difaa El Jadidi | 4 | 1
Round 4,28.09.2024,Renaissance Zemamra,Chabab Mohammedia,28.09.2024 | Renaissance Zemamra | Chabab Mohammedia | 3 | 0
Round 4,27.09.2024,Maghreb Fez,Hassania Agadir,27.09.2024 | Maghreb Fez | Hassania Agadir | 1 | 0
Round 2,25.09.2024,FAR Rabat,COD Meknes,25.09.2024 | FAR Rabat | COD Meknes | 4 | 0
Round 2,25.09.2024,IR Tanger,Raja Casablanca,25.09.2024 | IR Tanger | Raja Casablanca | 3 | 1
Round 2,25.09.2024,Olympique de Safi,Berkane,25.09.2024 | Olympique de Safi | Berkane | 0 | 2
Round 3,22.09.2024,Chabab Mohammedia,Olympique de Safi,22.09.2024 | Chabab Mohammedia | Olympique de Safi | 1 | 2
Round 3,22.09.2024,COD Meknes,Jeunesse Sportive Soualem,22.09.2024 | COD Meknes | Jeunesse Sportive Soualem | 0 | 2
Round 3,21.09.2024,Hassania Agadir,Renaissance Zemamra,21.09.2024 | Hassania Agadir | Renaissance Zemamra | 0 | 1
Round 3,20.09.2024,Moghreb Tetouan,Maghreb Fez,20.09.2024 | Moghreb Tetouan | Maghreb Fez | 1 | 1
Round 3,20.09.2024,Union Touarga,Wydad AC,20.09.2024 | Union Touarga | Wydad AC | 1 | 1
Round 2,15.09.2024,FUS Rabat,Chabab Mohammedia,15.09.2024 | FUS Rabat | Chabab Mohammedia | 4 | 0
Round 2,15.09.2024,Renaissance Zemamra,Difaa El Jadidi,15.09.2024 | Renaissance Zemamra | Difaa El Jadidi | 1 | 2
Round 2,15.09.2024,Jeunesse Sportive Soualem,Hassania Agadir,15.09.2024 | Jeunesse Sportive Soualem | Hassania Agadir | 0 | 1
Round 2,14.09.2024,Wydad AC,Moghreb Tetouan,14.09.2024 | Wydad AC | Moghreb Tetouan | 1 | 0
Round 2,14.09.2024,Maghreb Fez,Union Touarga,14.09.2024 | Maghreb Fez | Union Touarga | 1 | 2
Round 1,31.08.2024,Hassania Agadir,IR Tanger,31.08.2024 | Hassania Agadir | IR Tanger | 0 | 1
Round 1,31.08.2024,COD Meknes,Renaissance Zemamra,31.08.2024 | COD Meknes | Renaissance Zemamra | 1 | 1
Round 1,31.08.2024,Moghreb Tetouan,Olympique de Safi,31.08.2024 | Moghreb Tetouan | Olympique de Safi | 0 | 0
Round 1,31.08.2024,Raja Casablanca,Berkane,31.08.2024 | Raja Casablanca | Berkane | 0 | 1
Round 1,30.08.2024,Maghreb Fez,Wydad AC,30.08.2024 | Maghreb Fez | Wydad AC | 1 | 0
Round 1,30.08.2024,Union Touarga,FUS Rabat,30.08.2024 | Union Touarga | FUS Rabat | 2 | 2
Round 1,30.08.2024,Chabab Mohammedia,FAR Rabat,30.08.2024 | Chabab Mohammedia | FAR Rabat | 0 | 5
Round 1,30.08.2024,Difaa El Jadidi,Jeunesse Sportive Soualem,30.08.2024 | Difaa El Jadidi | Jeunesse Sportive Soualem | 1 | 1
