round,date,team_home,team_away,full_text
Round 10,02.03.2025,Club America,Toluca,02.03.2025 | Club America | Toluca | 3 | 0
Round 10,02.03.2025,Juarez,Pachuca,02.03.2025 | Juarez | Pachuca | 2 | 2
Round 10,01.03.2025,Mazatlan FC,Cruz Azul,01.03.2025 | Mazatlan FC | Cruz Azul | 1 | 1
Round 9,27.02.2025,Atl. San Luis,Guadalajara Chivas,27.02.2025 | Atl. San Luis | Guadalajara Chivas | 3 | 1
Round 9,27.02.2025,Toluca,Queretaro,27.02.2025 | Toluca | Queretaro | 5 | 0
Round 9,27.02.2025,Pachuca,Puebla,27.02.2025 | Pachuca | Puebla | 2 | 1
Round 9,26.02.2025,Club Tijuana,UNAM Pumas,26.02.2025 | Club Tijuana | UNAM Pumas | 4 | 2
Round 9,26.02.2025,Mazatlan FC,Monterrey,26.02.2025 | Mazatlan FC | Monterrey | 1 | 0
Round 9,26.02.2025,Tigres UANL,Juarez,26.02.2025 | Tigres UANL | Juarez | 0 | 1
Round 8,24.02.2025,Cruz Azul,Queretaro,24.02.2025 | Cruz Azul | Queretaro | 1 | 0
Round 8,24.02.2025,Santos Laguna,Atlas,24.02.2025 | Santos Laguna | Atlas | 2 | 0
Round 8,23.02.2025,UNAM Pumas,Club America,23.02.2025 | UNAM Pumas | Club America | 0 | 2
Round 8,23.02.2025,Guadalajara Chivas,Pachuca,23.02.2025 | Guadalajara Chivas | Pachuca | 2 | 1
Round 8,23.02.2025,Club Leon,Tigres UANL,23.02.2025 | Club Leon | Tigres UANL | 1 | 0
Round 8,23.02.2025,Monterrey,Atl. San Luis,23.02.2025 | Monterrey | Atl. San Luis | 3 | 1
Round 8,23.02.2025,Juarez,Toluca,23.02.2025 | Juarez | Toluca | 0 | 4
Round 8,22.02.2025,Puebla,Club Tijuana,22.02.2025 | Puebla | Club Tijuana | 2 | 0
Round 8,22.02.2025,Necaxa,Mazatlan FC,22.02.2025 | Necaxa | Mazatlan FC | 3 | 1
Round 9,20.02.2025,Santos Laguna,Cruz Azul,20.02.2025 | Santos Laguna | Cruz Azul | 0 | 1
Round 9,20.02.2025,Club America,Club Leon,20.02.2025 | Club America | Club Leon | 1 | 1
Round 9,19.02.2025,Atlas,Necaxa,19.02.2025 | Atlas | Necaxa | 0 | 4
Round 7,17.02.2025,Pachuca,UNAM Pumas,17.02.2025 | Pachuca | UNAM Pumas | 2 | 1
Round 7,17.02.2025,Atl. San Luis,Club Leon,17.02.2025 | Atl. San Luis | Club Leon | 1 | 2
Round 7,17.02.2025,Queretaro,Monterrey,17.02.2025 | Queretaro | Monterrey | 2 | 4
Round 7,16.02.2025,Toluca,Guadalajara Chivas,16.02.2025 | Toluca | Guadalajara Chivas | 2 | 1
Round 7,16.02.2025,Tigres UANL,Cruz Azul,16.02.2025 | Tigres UANL | Cruz Azul | 2 | 1
Round 7,16.02.2025,Atlas,Puebla,16.02.2025 | Atlas | Puebla | 3 | 2
Round 7,15.02.2025,Club America,Necaxa,15.02.2025 | Club America | Necaxa | 2 | 3
Round 7,15.02.2025,Club Tijuana,Juarez,15.02.2025 | Club Tijuana | Juarez | 1 | 2
Round 7,15.02.2025,Mazatlan FC,Santos Laguna,15.02.2025 | Mazatlan FC | Santos Laguna | 1 | 1
Round 6,10.02.2025,Guadalajara Chivas,Club Tijuana,10.02.2025 | Guadalajara Chivas | Club Tijuana | 2 | 1
Round 6,10.02.2025,UNAM Pumas,Mazatlan FC,10.02.2025 | UNAM Pumas | Mazatlan FC | 1 | 0
Round 6,09.02.2025,Cruz Azul,Pachuca,09.02.2025 | Cruz Azul | Pachuca | 2 | 1
Round 6,09.02.2025,Juarez,Monterrey,09.02.2025 | Juarez | Monterrey | 2 | 1
Round 6,09.02.2025,Club Leon,Toluca,09.02.2025 | Club Leon | Toluca | 3 | 3
Round 6,09.02.2025,Tigres UANL,Atlas,09.02.2025 | Tigres UANL | Atlas | 2 | 1
