round,date,team_home,team_away,full_text
Round 10,27.10.2024,AZ Alkmaar,G.A. Eagles,27.10.2024 | AZ Alkmaar | G.A. Eagles | 2 | 2
Round 10,27.10.2024,Ajax,Willem II,27.10.2024 | Ajax | Willem II | 1 | 0
Round 10,27.10.2024,Twente,Heracles,27.10.2024 | Twente | Heracles | 5 | 0
Round 10,27.10.2024,Utrecht,Feyenoord,27.10.2024 | Utrecht | Feyenoord | 0 | 2
Round 10,26.10.2024,Heerenveen,Sparta Rotterdam,26.10.2024 | Heerenveen | Sparta Rotterdam | 2 | 0
Round 10,26.10.2024,NAC Breda,Waalwijk,26.10.2024 | NAC Breda | Waalwijk | 4 | 1
Round 10,26.10.2024,PSV,Zwolle,26.10.2024 | PSV | Zwolle | 6 | 0
Round 10,26.10.2024,Sittard,Groningen,26.10.2024 | Sittard | Groningen | 1 | 0
Round 10,25.10.2024,Almere City,Nijmegen,25.10.2024 | Almere City | Nijmegen | 1 | 0
Round 9,20.10.2024,Zwolle,NAC Breda,20.10.2024 | Zwolle | NAC Breda | 1 | 2
Round 9,20.10.2024,Groningen,Utrecht,20.10.2024 | Groningen | Utrecht | 0 | 1
Round 9,20.10.2024,Heracles,Ajax,20.10.2024 | Heracles | Ajax | 3 | 4
Round 9,20.10.2024,Willem II,Sittard,20.10.2024 | Willem II | Sittard | 0 | 0
Round 9,19.10.2024,G.A. Eagles,Feyenoord,19.10.2024 | G.A. Eagles | Feyenoord | 1 | 5
Round 9,19.10.2024,Nijmegen,Heerenveen,19.10.2024 | Nijmegen | Heerenveen | 3 | 0
Round 9,19.10.2024,Waalwijk,Twente,19.10.2024 | Waalwijk | Twente | 2 | 2
Round 9,19.10.2024,AZ Alkmaar,PSV,19.10.2024 | AZ Alkmaar | PSV | 1 | 2
Round 9,19.10.2024,Sparta Rotterdam,Almere City,19.10.2024 | Sparta Rotterdam | Almere City | 2 | 2
Round 8,06.10.2024,Sittard,AZ Alkmaar,06.10.2024 | Sittard | AZ Alkmaar | 1 | 0
Round 8,06.10.2024,Ajax,Groningen,06.10.2024 | Ajax | Groningen | 3 | 1
Round 8,06.10.2024,Feyenoord,Twente,06.10.2024 | Feyenoord | Twente | 2 | 1
Round 8,06.10.2024,Heerenveen,Zwolle,06.10.2024 | Heerenveen | Zwolle | 1 | 1
Round 8,06.10.2024,G.A. Eagles,Heracles,06.10.2024 | G.A. Eagles | Heracles | 4 | 1
Round 8,05.10.2024,Utrecht,Waalwijk,05.10.2024 | Utrecht | Waalwijk | 3 | 2
Round 8,05.10.2024,PSV,Sparta Rotterdam,05.10.2024 | PSV | Sparta Rotterdam | 2 | 1
Round 8,05.10.2024,NAC Breda,Nijmegen,05.10.2024 | NAC Breda | Nijmegen | 1 | 0
Round 8,04.10.2024,Almere City,Willem II,04.10.2024 | Almere City | Willem II | 0 | 1
