round,date,team_home,team_away,full_text
3,2025-07-25,Ind. Medellin,Envigado,25.07.2025 | Ind. Medellin | 3 | Envigado | 3 | 4
3,2025-07-24,Inter Bogotá,Millonarios,24.07.2025 | Inter Bogotá | Millonarios | 1 | 0
3,2025-07-24,Junior,U. Magdalena,24.07.2025 | Junior | U. Magdalena | 4 | 1
3,2025-07-23,Llaneros,Chico,23.07.2025 | Llaneros | Chico | 2 | 1
3,2025-07-23,Pereira,Atl. Nacional,23.07.2025 | Pereira | Atl. Nacional | 2 | 2 | 1
3,2025-07-23,Santa Fe,Aguilas,23.07.2025 | Santa Fe | Aguilas | 0 | 0
3,2025-07-22,Alianza,Deportes Tolima,22.07.2025 | Alianza | Deportes Tolima | 0 | 1
2,2025-07-21,Fortaleza,Once Caldas,21.07.2025 | Fortaleza | Once Caldas | 2 | 1
2,2025-07-20,Envigado,Dep. Cali,20.07.2025 | Envigado | Dep. Cali | 0 | 0
2,2025-07-20,Chico,Ind. Medellin,20.07.2025 | Chico | Ind. Medellin | 2 | 0
2,2025-07-20,Atl. Nacional,Inter Bogotá,20.07.2025 | Atl. Nacional | Inter Bogotá | 3 | 1
2,2025-07-19,Alianza,Pereira,19.07.2025 | Alianza | Pereira | 1 | 0
2,2025-07-19,Aguilas,Junior,19.07.2025 | Aguilas | Junior | 2 | 3
2,2025-07-19,Deportes Tolima,Santa Fe,19.07.2025 | Deportes Tolima | Santa Fe | 0 | 1
2,2025-07-19,U. Magdalena,Llaneros,19.07.2025 | U. Magdalena | Llaneros | 0 | 0
1,2025-07-14,Inter Bogotá,Aguilas,14.07.2025 | Inter Bogotá | Aguilas | 0 | 0
1,2025-07-14,Pereira,Santa Fe,14.07.2025 | Pereira | Santa Fe | 2 | 2
1,2025-07-13,Ind. Medellin,Alianza,13.07.2025 | Ind. Medellin | Alianza | 1 | 1
1,2025-07-13,Dep. Cali,Junior,13.07.2025 | Dep. Cali | Junior | 0 | 2
1,2025-07-13,Bucaramanga,Chico,13.07.2025 | Bucaramanga | Chico | 1 | 1
1,2025-07-12,Envigado,Fortaleza,12.07.2025 | Envigado | Fortaleza | 0 | 1
1,2025-07-12,Dep. Pasto,Deportes Tolima,12.07.2025 | Dep. Pasto | Deportes Tolima | 3 | 2
1,2025-07-12,Once Caldas,Atl. Nacional,12.07.2025 | Once Caldas | Atl. Nacional | 1 | 3
1,2025-07-12,Llaneros,America De Cali,12.07.2025 | Llaneros | America De Cali | 0 | 0
